datum,m01ab,m01ae,n02ba,n02be,n05b,n05c,r03,r06,year,month,month_name,quarter,day,weekday,weekday_name,hour,total_sales
2016-11-16 07:00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2016,11,November,4,16,2,Wednesday,7,1.0
2016-11-16 08:00:00,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,2016,11,November,4,16,2,Wednesday,8,1.2
2016-11-16 09:00:00,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2016,11,November,4,16,2,Wednesday,9,2.0
2016-11-16 10:00:00,0.0,0.0,0.0,0.312,0.0,0.0,0.0,0.0,2016,11,November,4,16,2,Wednesday,10,0.312
2016-11-16 11:00:00,2.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,2016,11,November,4,16,2,Wednesday,11,8.0
2016-11-16 12:00:00,0.0,0.167,0.0,4.0,0.0,0.0,0.0,0.0,2016,11,November,4,16,2,Wednesday,12,4.167
2016-11-16 13:00:00,2.0,0.0,1.0,11.0,3.0,0.0,0.0,0.0,2016,11,November,4,16,2,Wednesday,13,17.0
2016-11-16 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,16,2,Wednesday,14,0.0
2016-11-16 15:00:00,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2016,11,November,4,16,2,Wednesday,15,2.0
2016-11-16 16:00:00,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,2016,11,November,4,16,2,Wednesday,16,6.0
2016-11-16 17:00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2016,11,November,4,16,2,Wednesday,17,1.0
2016-11-16 18:00:00,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,2016,11,November,4,16,2,Wednesday,18,1.4
2016-11-16 19:00:00,0.0,0.0,0.0,3.0,0.0,0.0,10.0,0.0,2016,11,November,4,16,2,Wednesday,19,13.0
2016-11-16 20:00:00,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,2016,11,November,4,16,2,Wednesday,20,6.0
2016-11-16 21:00:00,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2016,11,November,4,16,2,Wednesday,21,3.0
2016-11-16 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,16,2,Wednesday,22,0.0
2016-11-16 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,16,2,Wednesday,23,0.0
2016-11-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,17,3,Thursday,0,0.0
2016-11-17 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,17,3,Thursday,1,0.0
2016-11-17 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,17,3,Thursday,2,0.0
2016-11-17 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,17,3,Thursday,3,0.0
2016-11-17 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,17,3,Thursday,4,0.0
2016-11-17 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,17,3,Thursday,5,0.0
2016-11-17 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,17,3,Thursday,6,0.0
2016-11-17 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,17,3,Thursday,7,0.0
2016-11-17 08:00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,17,3,Thursday,8,1.0
2016-11-17 09:00:00,0.0,0.0,0.2,11.0,0.0,0.0,0.0,0.0,2016,11,November,4,17,3,Thursday,9,11.2
2016-11-17 10:00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2016,11,November,4,17,3,Thursday,10,1.0
2016-11-17 11:00:00,0.34,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2016,11,November,4,17,3,Thursday,11,3.34
2016-11-17 12:00:00,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2016,11,November,4,17,3,Thursday,12,4.0
2016-11-17 13:00:00,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2016,11,November,4,17,3,Thursday,13,3.0
2016-11-17 14:00:00,1.33,0.0,0.0,0.4,0.0,0.0,0.0,0.0,2016,11,November,4,17,3,Thursday,14,1.73
2016-11-17 15:00:00,0.0,0.066,0.0,3.0,0.0,0.0,0.0,0.0,2016,11,November,4,17,3,Thursday,15,3.066
2016-11-17 16:00:00,0.0,0.33,1.0,6.0,0.0,0.0,0.0,0.0,2016,11,November,4,17,3,Thursday,16,7.33
2016-11-17 17:00:00,0.33,1.33,0.5,2.0,0.0,0.0,0.0,0.0,2016,11,November,4,17,3,Thursday,17,4.16
2016-11-17 18:00:00,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4,2016,11,November,4,17,3,Thursday,18,3.4
2016-11-17 19:00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2016,11,November,4,17,3,Thursday,19,1.0
2016-11-17 20:00:00,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2016,11,November,4,17,3,Thursday,20,5.0
2016-11-17 21:00:00,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,2016,11,November,4,17,3,Thursday,21,8.0
2016-11-17 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,17,3,Thursday,22,0.0
2016-11-17 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,17,3,Thursday,23,0.0
2016-11-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,18,4,Friday,0,0.0
2016-11-18 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,18,4,Friday,1,0.0
2016-11-18 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,18,4,Friday,2,0.0
2016-11-18 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,18,4,Friday,3,0.0
2016-11-18 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,18,4,Friday,4,0.0
2016-11-18 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,18,4,Friday,5,0.0
2016-11-18 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,18,4,Friday,6,0.0
2016-11-18 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2016,11,November,4,18,4,Friday,7,1.0
2016-11-18 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,18,4,Friday,8,0.0
2016-11-18 09:00:00,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2016,11,November,4,18,4,Friday,9,14.0
2016-11-18 10:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,18,4,Friday,10,1.0
2016-11-18 11:00:00,0.0,0.33,1.0,2.0,0.0,0.0,2.0,0.0,2016,11,November,4,18,4,Friday,11,5.33
2016-11-18 12:00:00,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2016,11,November,4,18,4,Friday,12,2.0
2016-11-18 13:00:00,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,2016,11,November,4,18,4,Friday,13,5.0
2016-11-18 14:00:00,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,2016,11,November,4,18,4,Friday,14,6.0
2016-11-18 15:00:00,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2016,11,November,4,18,4,Friday,15,2.0
2016-11-18 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,18,4,Friday,16,0.0
2016-11-18 17:00:00,0.33,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2016,11,November,4,18,4,Friday,17,4.33
2016-11-18 18:00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,18,4,Friday,18,1.0
2016-11-18 19:00:00,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2016,11,November,4,18,4,Friday,19,4.0
2016-11-18 20:00:00,0.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,2016,11,November,4,18,4,Friday,20,8.0
2016-11-18 21:00:00,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,18,4,Friday,21,1.25
2016-11-18 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,18,4,Friday,22,0.0
2016-11-18 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,18,4,Friday,23,0.0
2016-11-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,19,5,Saturday,0,0.0
2016-11-19 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,19,5,Saturday,1,0.0
2016-11-19 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,19,5,Saturday,2,0.0
2016-11-19 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,19,5,Saturday,3,0.0
2016-11-19 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,19,5,Saturday,4,0.0
2016-11-19 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,19,5,Saturday,5,0.0
2016-11-19 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,19,5,Saturday,6,0.0
2016-11-19 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,19,5,Saturday,7,0.0
2016-11-19 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,19,5,Saturday,8,0.0
2016-11-19 09:00:00,0.0,0.33,0.0,4.0,0.0,0.0,0.0,0.0,2016,11,November,4,19,5,Saturday,9,4.33
2016-11-19 10:00:00,0.0,0.0,0.0,1.2,0.0,0.0,2.0,0.0,2016,11,November,4,19,5,Saturday,10,3.2
2016-11-19 11:00:00,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2016,11,November,4,19,5,Saturday,11,7.0
2016-11-19 12:00:00,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,19,5,Saturday,12,4.0
2016-11-19 13:00:00,0.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,2016,11,November,4,19,5,Saturday,13,7.0
2016-11-19 14:00:00,1.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,2016,11,November,4,19,5,Saturday,14,6.2
2016-11-19 15:00:00,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2016,11,November,4,19,5,Saturday,15,9.0
2016-11-19 16:00:00,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2016,11,November,4,19,5,Saturday,16,4.0
2016-11-19 17:00:00,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2016,11,November,4,19,5,Saturday,17,4.0
2016-11-19 18:00:00,0.0,0.03,1.0,4.0,0.0,0.0,0.0,0.0,2016,11,November,4,19,5,Saturday,18,5.03
2016-11-19 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,19,5,Saturday,19,0.0
2016-11-19 20:00:00,0.0,0.34,0.0,1.0,0.0,0.0,0.0,0.0,2016,11,November,4,19,5,Saturday,20,1.34
2016-11-19 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,19,5,Saturday,21,0.0
2016-11-19 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,19,5,Saturday,22,0.0
2016-11-19 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,19,5,Saturday,23,0.0
2016-11-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,20,6,Sunday,0,0.0
2016-11-20 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,20,6,Sunday,1,0.0
2016-11-20 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,20,6,Sunday,2,0.0
2016-11-20 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,20,6,Sunday,3,0.0
2016-11-20 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,20,6,Sunday,4,0.0
2016-11-20 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,20,6,Sunday,5,0.0
2016-11-20 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,20,6,Sunday,6,0.0
2016-11-20 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,20,6,Sunday,7,0.0
2016-11-20 08:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,20,6,Sunday,8,1.0
2016-11-20 09:00:00,1.0,0.33,1.0,2.0,0.0,0.0,0.0,0.0,2016,11,November,4,20,6,Sunday,9,4.33
2016-11-20 10:00:00,1.0,0.33,0.0,1.0,1.0,0.0,0.0,1.0,2016,11,November,4,20,6,Sunday,10,4.33
2016-11-20 11:00:00,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2016,11,November,4,20,6,Sunday,11,4.0
2016-11-20 12:00:00,0.0,0.0,0.0,3.2,1.0,0.0,0.0,0.0,2016,11,November,4,20,6,Sunday,12,4.2
2016-11-20 13:00:00,2.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,2016,11,November,4,20,6,Sunday,13,9.0
2016-11-20 14:00:00,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2016,11,November,4,20,6,Sunday,14,5.0
2016-11-20 15:00:00,0.0,0.34,0.0,4.3,0.0,0.0,0.0,0.0,2016,11,November,4,20,6,Sunday,15,4.64
2016-11-20 16:00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2016,11,November,4,20,6,Sunday,16,2.0
2016-11-20 17:00:00,1.0,0.34,0.0,1.0,0.0,0.0,0.0,0.0,2016,11,November,4,20,6,Sunday,17,2.34
2016-11-20 18:00:00,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,20,6,Sunday,18,4.0
2016-11-20 19:00:00,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2016,11,November,4,20,6,Sunday,19,2.0
2016-11-20 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,20,6,Sunday,20,0.0
2016-11-20 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,20,6,Sunday,21,0.0
2016-11-20 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,20,6,Sunday,22,0.0
2016-11-20 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,20,6,Sunday,23,0.0
2016-11-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,21,0,Monday,0,0.0
2016-11-21 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,21,0,Monday,1,0.0
2016-11-21 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,21,0,Monday,2,0.0
2016-11-21 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,21,0,Monday,3,0.0
2016-11-21 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,21,0,Monday,4,0.0
2016-11-21 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,21,0,Monday,5,0.0
2016-11-21 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,21,0,Monday,6,0.0
2016-11-21 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,21,0,Monday,7,0.0
2016-11-21 08:00:00,0.0,0.0,1.25,1.0,0.0,0.0,2.0,0.0,2016,11,November,4,21,0,Monday,8,4.25
2016-11-21 09:00:00,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2016,11,November,4,21,0,Monday,9,3.0
2016-11-21 10:00:00,1.0,0.0,1.0,4.6,1.0,0.0,0.0,0.0,2016,11,November,4,21,0,Monday,10,7.6
2016-11-21 11:00:00,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2016,11,November,4,21,0,Monday,11,4.0
2016-11-21 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2016,11,November,4,21,0,Monday,12,1.0
2016-11-21 13:00:00,0.0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,2016,11,November,4,21,0,Monday,13,1.4
2016-11-21 14:00:00,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2016,11,November,4,21,0,Monday,14,5.0
2016-11-21 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,21,0,Monday,15,0.0
2016-11-21 16:00:00,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2016,11,November,4,21,0,Monday,16,2.0
2016-11-21 17:00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2016,11,November,4,21,0,Monday,17,2.0
2016-11-21 18:00:00,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2016,11,November,4,21,0,Monday,18,4.0
2016-11-21 19:00:00,0.34,0.34,0.0,7.0,0.0,0.0,0.0,1.0,2016,11,November,4,21,0,Monday,19,8.68
2016-11-21 20:00:00,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2016,11,November,4,21,0,Monday,20,4.0
2016-11-21 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2016,11,November,4,21,0,Monday,21,10.0
2016-11-21 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,21,0,Monday,22,0.0
2016-11-21 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,21,0,Monday,23,0.0
2016-11-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,22,1,Tuesday,0,0.0
2016-11-22 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,22,1,Tuesday,1,0.0
2016-11-22 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,22,1,Tuesday,2,0.0
2016-11-22 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,22,1,Tuesday,3,0.0
2016-11-22 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,22,1,Tuesday,4,0.0
2016-11-22 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,22,1,Tuesday,5,0.0
2016-11-22 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,22,1,Tuesday,6,0.0
2016-11-22 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,22,1,Tuesday,7,0.0
2016-11-22 08:00:00,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2016,11,November,4,22,1,Tuesday,8,2.0
2016-11-22 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,22,1,Tuesday,9,0.0
2016-11-22 10:00:00,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,2016,11,November,4,22,1,Tuesday,10,12.0
2016-11-22 11:00:00,1.0,0.33,0.0,2.0,1.0,0.0,0.0,0.0,2016,11,November,4,22,1,Tuesday,11,4.33
2016-11-22 12:00:00,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2016,11,November,4,22,1,Tuesday,12,4.0
2016-11-22 13:00:00,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2016,11,November,4,22,1,Tuesday,13,3.0
2016-11-22 14:00:00,0.0,1.0,0.0,2.0,0.0,0.0,5.0,0.0,2016,11,November,4,22,1,Tuesday,14,8.0
2016-11-22 15:00:00,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2016,11,November,4,22,1,Tuesday,15,3.0
2016-11-22 16:00:00,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,22,1,Tuesday,16,0.1
2016-11-22 17:00:00,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2016,11,November,4,22,1,Tuesday,17,3.0
2016-11-22 18:00:00,1.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,22,1,Tuesday,18,1.34
2016-11-22 19:00:00,0.33,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2016,11,November,4,22,1,Tuesday,19,1.33
2016-11-22 20:00:00,0.34,0.033,0.0,0.0,0.0,0.0,0.0,2.0,2016,11,November,4,22,1,Tuesday,20,2.373
2016-11-22 21:00:00,0.34,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2016,11,November,4,22,1,Tuesday,21,2.34
2016-11-22 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,22,1,Tuesday,22,0.0
2016-11-22 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,22,1,Tuesday,23,0.0
2016-11-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,23,2,Wednesday,0,0.0
2016-11-23 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,23,2,Wednesday,1,0.0
2016-11-23 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,23,2,Wednesday,2,0.0
2016-11-23 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,23,2,Wednesday,3,0.0
2016-11-23 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,23,2,Wednesday,4,0.0
2016-11-23 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,23,2,Wednesday,5,0.0
2016-11-23 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,23,2,Wednesday,6,0.0
2016-11-23 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,23,2,Wednesday,7,0.0
2016-11-23 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,23,2,Wednesday,8,0.0
2016-11-23 09:00:00,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2016,11,November,4,23,2,Wednesday,9,4.0
2016-11-23 10:00:00,0.0,0.33,1.0,3.0,0.0,0.0,0.0,0.0,2016,11,November,4,23,2,Wednesday,10,4.33
2016-11-23 11:00:00,0.0,1.0,0.2,3.0,2.0,0.0,0.0,0.0,2016,11,November,4,23,2,Wednesday,11,6.2
2016-11-23 12:00:00,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2016,11,November,4,23,2,Wednesday,12,6.0
2016-11-23 13:00:00,0.0,0.0,1.5,8.0,0.0,0.0,0.0,0.0,2016,11,November,4,23,2,Wednesday,13,9.5
2016-11-23 14:00:00,0.0,0.33,0.0,1.0,0.0,0.0,0.0,0.0,2016,11,November,4,23,2,Wednesday,14,1.33
2016-11-23 15:00:00,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,2016,11,November,4,23,2,Wednesday,15,9.0
2016-11-23 16:00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,23,2,Wednesday,16,1.0
2016-11-23 17:00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2016,11,November,4,23,2,Wednesday,17,3.0
2016-11-23 18:00:00,1.0,0.34,0.0,3.0,0.0,0.0,0.0,0.0,2016,11,November,4,23,2,Wednesday,18,4.34
2016-11-23 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,23,2,Wednesday,19,0.0
2016-11-23 20:00:00,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2016,11,November,4,23,2,Wednesday,20,5.0
2016-11-23 21:00:00,0.0,0.33,0.0,7.124,0.0,0.0,0.0,0.0,2016,11,November,4,23,2,Wednesday,21,7.454
2016-11-23 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,23,2,Wednesday,22,0.0
2016-11-23 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,23,2,Wednesday,23,0.0
2016-11-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,24,3,Thursday,0,0.0
2016-11-24 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,24,3,Thursday,1,0.0
2016-11-24 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,24,3,Thursday,2,0.0
2016-11-24 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,24,3,Thursday,3,0.0
2016-11-24 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,24,3,Thursday,4,0.0
2016-11-24 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,24,3,Thursday,5,0.0
2016-11-24 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,24,3,Thursday,6,0.0
2016-11-24 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,24,3,Thursday,7,0.0
2016-11-24 08:00:00,0.0,1.66,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,24,3,Thursday,8,1.66
2016-11-24 09:00:00,3.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,November,4,24,3,Thursday,9,3.33
2016-11-24 10:00:00,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2016,11,November,4,24,3,Thursday,10,4.0
2016-11-24 11:00:00,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2016,11,November,4,24,3,Thursday,11,2.0
2016-11-24 12:00:00,0.0,0.66,0.0,1.0,0.0,0.0,0.0,0.0,2016,11,November,4,24,3,Thursday,12,1.6600000000000001
2016-11-24 13:00:00,1.68,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2016,11,November,4,24,3,Thursday,13,5.68
2016-11-24 14:00:00,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,2016,11,November,4,24,3,Thursday,14,5.0
2016-11-24 15:00:00,1.33,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2016,11,November,4,24,3,Thursday,15,4.33
