record_id,entity_id
R0003107,E001711
R0003108,E001712
R0003109,E001712
R0003110,E001713
R0003111,E001713
R0003112,E001714
R0003113,E001714
R0003114,E001715
R0003115,E001716
R0003116,E001716
R0003117,E001717
R0003118,E001718
R0003119,E001718
R0003120,E001718
R0003121,E001719
R0003122,E001720
R0003123,E001721
R0003124,E001722
R0003125,E001723
R0003126,E001724
R0003127,E001725
R0003128,E001726
R0003129,E001727
R0003130,E001727
R0003131,E001728
R0003132,E001728
R0003133,E001729
R0003134,E001729
R0003135,E001730
R0003136,E001731
R0003137,E001731
R0003138,E001731
R0003139,E001732
R0003140,E001733
R0003141,E001733
R0003142,E001734
R0003143,E001734
R0003144,E001735
R0003145,E001735
R0003146,E001735
R0003147,E001736
R0003148,E001736
R0003149,E001737
R0003150,E001737
R0003151,E001738
R0003152,E001738
R0003153,E001739
R0003154,E001739
R0003155,E001740
R0003156,E001740
R0003157,E001740
R0003158,E001741
R0003159,E001741
R0003160,E001741
R0003161,E001742
R0003162,E001743
R0003163,E001743
R0003164,E001744
R0003165,E001745
R0003166,E001746
R0003167,E001747
R0003168,E001747
R0003169,E001748
R0003170,E001748
R0003171,E001749
R0003172,E001749
R0003173,E001750
R0003174,E001750
R0003175,E001751
R0003176,E001751
R0003177,E001751
R0003178,E001752
R0003179,E001752
R0003180,E001753
R0003181,E001753
R0003182,E001754
R0003183,E001754
R0003184,E001755
R0003185,E001755
R0003186,E001756
R0003187,E001757
R0003188,E001757
R0003189,E001758
R0003190,E001758
R0003191,E001759
R0003192,E001760
R0003193,E001760
R0003194,E001761
R0003195,E001761
R0003196,E001761
R0003197,E001761
R0003198,E001762
R0003199,E001762
R0003200,E001762
R0003201,E001762
R0003202,E001763
R0003203,E001763
R0003204,E001764
R0003205,E001764
R0003206,E001765
R0003207,E001765
R0003208,E001766
R0003209,E001767
R0003210,E001767
R0003211,E001767
R0003212,E001767
R0003213,E001768
R0003214,E001768
R0003215,E001769
R0003216,E001769
R0003217,E001770
R0003218,E001771
R0003219,E001771
R0003220,E001772
R0003221,E001772
R0003222,E001773
R0003223,E001773
R0003224,E001773
R0003225,E001774
R0003226,E001775
R0003227,E001776
R0003228,E001776
R0003229,E001777
R0003230,E001777
R0003231,E001778
R0003232,E001779
R0003233,E001779
R0003234,E001780
R0003235,E001780
R0003236,E001781
R0003237,E001782
R0003238,E001782
R0003239,E001783
R0003240,E001783
R0003241,E001784
R0003242,E001784
R0003243,E001785
R0003244,E001785
R0003245,E001785
R0003246,E001785
R0003247,E001786
R0003248,E001786
R0003249,E001787
R0003250,E001788
R0003251,E001789
R0003252,E001789
R0003253,E001790
R0003254,E001790
R0003255,E001791
R0003256,E001791
R0003257,E001792
R0003258,E001792
R0003259,E001792
R0003260,E001792
R0003261,E001793
R0003262,E001793
R0003263,E001793
R0003264,E001794
R0003265,E001794
R0003266,E001795
R0003267,E001795
R0003268,E001796
R0003269,E001797
R0003270,E001797
R0003271,E001798
R0003272,E001799
R0003273,E001800
R0003274,E001800
R0003275,E001801
R0003276,E001802
R0003277,E001803
R0003278,E001803
R0003279,E001804
R0003280,E001804
R0003281,E001804
R0003282,E001805
R0003283,E001805
R0003284,E001805
R0003285,E001806
R0003286,E001807
R0003287,E001808
R0003288,E001808
R0003289,E001809
R0003290,E001809
R0003291,E001810
R0003292,E001811
R0003293,E001812
R0003294,E001813
R0003295,E001813
R0003296,E001814
R0003297,E001815
R0003298,E001815
R0003299,E001816
R0003300,E001817
R0003301,E001818
R0003302,E001818
R0003303,E001819
R0003304,E001819
R0003305,E001820
R0003306,E001820
R0003307,E001821
R0003308,E001821
R0003309,E001821
R0003310,E001821
R0003311,E001822
R0003312,E001823
R0003313,E001823
R0003314,E001824
R0003315,E001824
R0003316,E001825
R0003317,E001826
R0003318,E001826
R0003319,E001827
R0003320,E001827
R0003321,E001827
R0003322,E001827
R0003323,E001828
R0003324,E001828
R0003325,E001829
R0003326,E001830
R0003327,E001830
R0003328,E001831
R0003329,E001832
R0003330,E001832
R0003331,E001833
R0003332,E001834
R0003333,E001835
R0003334,E001835
R0003335,E001836
R0003336,E001837
R0003337,E001837
R0003338,E001838
R0003339,E001838
R0003340,E001839
R0003341,E001839
R0003342,E001840
R0003343,E001840
R0003344,E001840
R0003345,E001841
R0003346,E001841
R0003347,E001842
R0003348,E001842
R0003349,E001843
R0003350,E001843
R0003351,E001844
R0003352,E001844
R0003353,E001845
R0003354,E001845
R0003355,E001845
R0003356,E001846
R0003357,E001846
R0003358,E001847
R0003359,E001848
R0003360,E001849
R0003361,E001850
R0003362,E001850
R0003363,E001851
R0003364,E001852
R0003365,E001852
R0003366,E001853
R0003367,E001854
R0003368,E001855
R0003369,E001856
R0003370,E001856
R0003371,E001857
R0003372,E001857
R0003373,E001858
R0003374,E001858
R0003375,E001858
R0003376,E001859
R0003377,E001859
R0003378,E001860
R0003379,E001860
R0003380,E001861
R0003381,E001861
R0003382,E001862
R0003383,E001862
R0003384,E001863
R0003385,E001863
R0003386,E001864
R0003387,E001864
R0003388,E001864
R0003389,E001864
R0003390,E001865
R0003391,E001865
R0003392,E001866
R0003393,E001866
R0003394,E001867
R0003395,E001867
R0003396,E001868
R0003397,E001869
R0003398,E001869
R0003399,E001870
R0003400,E001870
R0003401,E001870
R0003402,E001871
R0003403,E001871
R0003404,E001872
R0003405,E001872
R0003406,E001873
R0003407,E001873
R0003408,E001874
R0003409,E001875
R0003410,E001876
R0003411,E001876
R0003412,E001877
R0003413,E001878
R0003414,E001878
R0003415,E001879
R0003416,E001879
R0003417,E001880
R0003418,E001880
R0003419,E001880
R0003420,E001881
R0003421,E001881
R0003422,E001882
R0003423,E001883
R0003424,E001884
R0003425,E001884
R0003426,E001885
R0003427,E001885
R0003428,E001885
R0003429,E001886
R0003430,E001887
R0003431,E001887
R0003432,E001888
R0003433,E001888
R0003434,E001889
R0003435,E001889
R0003436,E001890
R0003437,E001890
R0003438,E001891
R0003439,E001891
R0003440,E001892
R0003441,E001892
R0003442,E001893
R0003443,E001893
R0003444,E001893
R0003445,E001894
R0003446,E001894
R0003447,E001895
R0003448,E001896
R0003449,E001896
R0003450,E001896
R0003451,E001897
R0003452,E001897
R0003453,E001898
R0003454,E001899
R0003455,E001899
R0003456,E001900
R0003457,E001900
R0003458,E001901
R0003459,E001901
R0003460,E001902
R0003461,E001902
R0003462,E001903
R0003463,E001903
R0003464,E001904
R0003465,E001904
R0003466,E001905
R0003467,E001906
R0003468,E001907
R0003469,E001908
R0003470,E001908
R0003471,E001909
R0003472,E001909
R0003473,E001909
R0003474,E001909
R0003475,E001910
R0003476,E001911
R0003477,E001912
R0003478,E001912
R0003479,E001913
R0003480,E001913
R0003481,E001914
R0003482,E001914
R0003483,E001914
R0003484,E001914
R0003485,E001915
R0003486,E001915
R0003487,E001915
R0003488,E001915
R0003489,E001916
R0003490,E001917
R0003491,E001917
R0003492,E001918
R0003493,E001919
R0003494,E001920
R0003495,E001921
R0003496,E001921
R0003497,E001921
R0003498,E001922
R0003499,E001922
R0003500,E001922
R0003501,E001922
R0003502,E001923
R0003503,E001924
R0003504,E001924
R0003505,E001925
R0003506,E001926
R0003507,E001926
R0003508,E001927
R0003509,E001928
R0003510,E001928
R0003511,E001929
R0003512,E001930
R0003513,E001930
R0003514,E001930
R0003515,E001931
R0003516,E001932
R0003517,E001932
R0003518,E001932
R0003519,E001933
R0003520,E001934
R0003521,E001934
R0003522,E001935
R0003523,E001935
R0003524,E001936
R0003525,E001936
R0003526,E001937
R0003527,E001938
R0003528,E001939
R0003529,E001939
R0003530,E001939
R0003531,E001939
R0003532,E001940
R0003533,E001941
R0003534,E001941
R0003535,E001941
R0003536,E001942
R0003537,E001942
R0003538,E001943
R0003539,E001943
R0003540,E001943
R0003541,E001944
R0003542,E001945
R0003543,E001945
R0003544,E001946
R0003545,E001946
R0003546,E001947
R0003547,E001947
R0003548,E001948
R0003549,E001948
R0003550,E001949
R0003551,E001950
R0003552,E001951
R0003553,E001951
R0003554,E001952
R0003555,E001952
R0003556,E001953
R0003557,E001953
R0003558,E001954
R0003559,E001954
R0003560,E001955
R0003561,E001956
R0003562,E001956
R0003563,E001957
R0003564,E001957
R0003565,E001958
R0003566,E001959
R0003567,E001959
R0003568,E001960
R0003569,E001961
R0003570,E001961
R0003571,E001962
R0003572,E001962
R0003573,E001963
R0003574,E001963
R0003575,E001964
R0003576,E001964
R0003577,E001965
R0003578,E001965
R0003579,E001966
R0003580,E001966
R0003581,E001967
R0003582,E001967
R0003583,E001968
R0003584,E001969
R0003585,E001970
R0003586,E001970
R0003587,E001971
R0003588,E001971
R0003589,E001972
R0003590,E001972
R0003591,E001973
R0003592,E001973
R0003593,E001974
R0003594,E001974
R0003595,E001975
R0003596,E001975
R0003597,E001975
R0003598,E001976
R0003599,E001976
R0003600,E001977
R0003601,E001977
R0003602,E001978
R0003603,E001979
R0003604,E001979
R0003605,E001979
R0003606,E001979
R0003607,E001980
R0003608,E001981
R0003609,E001981
R0003610,E001981
R0003611,E001982
R0003612,E001982
R0003613,E001983
R0003614,E001984
R0003615,E001985
R0003616,E001985
R0003617,E001986
R0003618,E001987
R0003619,E001987
R0003620,E001988
R0003621,E001988
R0003622,E001989
R0003623,E001990
R0003624,E001991
R0003625,E001991
R0003626,E001992
R0003627,E001992
R0003628,E001993
R0003629,E001993
R0003630,E001994
R0003631,E001994
R0003632,E001995
R0003633,E001995
R0003634,E001995
R0003635,E001995
R0003636,E001996
R0003637,E001996
R0003638,E001997
R0003639,E001998
R0003640,E001999
R0003641,E001999
R0003642,E002000
R0003643,E002001
R0003644,E002001
R0003645,E002001
R0003646,E002002
R0003647,E002002
R0003648,E002003
R0003649,E002003
R0003650,E002004
R0003651,E002005
R0003652,E002005
R0003653,E002005
R0003654,E002006
R0003655,E002006
R0003656,E002006
R0003657,E002007
R0003658,E002007
R0003659,E002008
R0003660,E002009
R0003661,E002009
R0003662,E002010
R0003663,E002011
R0003664,E002011
R0003665,E002012
R0003666,E002012
R0003667,E002013
R0003668,E002013
R0003669,E002013
R0003670,E002013
R0003671,E002014
R0003672,E002014
R0003673,E002015
R0003674,E002016
R0003675,E002017
R0003676,E002018
R0003677,E002019
R0003678,E002019
R0003679,E002020
R0003680,E002020
R0003681,E002020
R0003682,E002020
R0003683,E002021
R0003684,E002021
R0003685,E002022
R0003686,E002022
R0003687,E002023
R0003688,E002023
R0003689,E002024
R0003690,E002025
R0003691,E002025
R0003692,E002026
R0003693,E002026
R0003694,E002027
R0003695,E002027
R0003696,E002027
R0003697,E002027
R0003698,E002028
R0003699,E002028
R0003700,E002029
R0003701,E002029
R0003702,E002030
R0003703,E002031
R0003704,E002031
R0003705,E002032
R0003706,E002032
R0003707,E002033
R0003708,E002033
R0003709,E002034
R0003710,E002035
R0003711,E002035
R0003712,E002036
R0003713,E002036
R0003714,E002037
R0003715,E002037
R0003716,E002038
R0003717,E002039
R0003718,E002039
R0003719,E002040
R0003720,E002041
R0003721,E002041
R0003722,E002042
R0003723,E002042
R0003724,E002043
R0003725,E002044
R0003726,E002044
R0003727,E002044
R0003728,E002045
R0003729,E002046
R0003730,E002047
R0003731,E002047
R0003732,E002047
R0003733,E002048
R0003734,E002048
R0003735,E002049
R0003736,E002049
R0003737,E002050
R0003738,E002050
R0003739,E002051
R0003740,E002052
R0003741,E002052
R0003742,E002052
R0003743,E002052
R0003744,E002053
R0003745,E002054
R0003746,E002054
R0003747,E002055
R0003748,E002056
R0003749,E002057
R0003750,E002058
R0003751,E002058
R0003752,E002059
R0003753,E002060
R0003754,E002061
R0003755,E002061
R0003756,E002062
R0003757,E002063
R0003758,E002063
R0003759,E002064
R0003760,E002065
R0003761,E002065
R0003762,E002066
R0003763,E002067
R0003764,E002067
R0003765,E002067
R0003766,E002068
R0003767,E002069
R0003768,E002069
R0003769,E002070
R0003770,E002071
R0003771,E002072
R0003772,E002072
R0003773,E002073
R0003774,E002074
R0003775,E002075
R0003776,E002075
R0003777,E002076
R0003778,E002076
R0003779,E002076
R0003780,E002077
R0003781,E002077
R0003782,E002078
R0003783,E002078
R0003784,E002079
R0003785,E002080
R0003786,E002080
R0003787,E002081
R0003788,E002082
R0003789,E002083
R0003790,E002084
R0003791,E002084
R0003792,E002085
R0003793,E002086
R0003794,E002086
R0003795,E002087
R0003796,E002087
R0003797,E002088
R0003798,E002088
R0003799,E002089
R0003800,E002089
R0003801,E002090
R0003802,E002090
R0003803,E002091
R0003804,E002092
R0003805,E002093
R0003806,E002093
R0003807,E002094
R0003808,E002094
R0003809,E002095
R0003810,E002096
R0003811,E002096
R0003812,E002096
R0003813,E002096
R0003814,E002097
R0003815,E002097
R0003816,E002097
R0003817,E002097
R0003818,E002098
R0003819,E002098
R0003820,E002099
R0003821,E002099
R0003822,E002099
R0003823,E002099
R0003824,E002100
R0003825,E002100
R0003826,E002101
R0003827,E002102
R0003828,E002102
R0003829,E002103
R0003830,E002104
R0003831,E002104
R0003832,E002105
R0003833,E002105
R0003834,E002106
R0003835,E002107
R0003836,E002107
R0003837,E002108
R0003838,E002108
R0003839,E002109
R0003840,E002110
R0003841,E002110
R0003842,E002111
R0003843,E002111
R0003844,E002112
R0003845,E002112
R0003846,E002113
R0003847,E002114
R0003848,E002115
R0003849,E002115
R0003850,E002116
R0003851,E002117
R0003852,E002117
R0003853,E002118
R0003854,E002118
R0003855,E002119
R0003856,E002119
R0003857,E002119
R0003858,E002120
R0003859,E002120
R0003860,E002121
R0003861,E002121
R0003862,E002122
R0003863,E002122
R0003864,E002123
R0003865,E002123
R0003866,E002124
R0003867,E002125
R0003868,E002125
R0003869,E002126
R0003870,E002126
R0003871,E002126
R0003872,E002127
R0003873,E002128
R0003874,E002129
R0003875,E002130
R0003876,E002130
R0003877,E002131
R0003878,E002131
R0003879,E002131
R0003880,E002132
R0003881,E002132
R0003882,E002133
R0003883,E002134
R0003884,E002134
R0003885,E002134
R0003886,E002134
R0003887,E002135
R0003888,E002135
R0003889,E002135
R0003890,E002136
R0003891,E002136
R0003892,E002136
R0003893,E002137
R0003894,E002137
R0003895,E002137
R0003896,E002138
R0003897,E002138
R0003898,E002139
R0003899,E002140
R0003900,E002140
R0003901,E002141
R0003902,E002142
R0003903,E002143
R0003904,E002143
R0003905,E002144
R0003906,E002144
R0003907,E002145
R0003908,E002145
R0003909,E002146
R0003910,E002147
R0003911,E002147
R0003912,E002147
R0003913,E002147
R0003914,E002148
R0003915,E002149
R0003916,E002149
R0003917,E002150
R0003918,E002151
R0003919,E002152
R0003920,E002152
R0003921,E002153
R0003922,E002153
R0003923,E002154
R0003924,E002155
R0003925,E002155
R0003926,E002155
R0003927,E002156
R0003928,E002156
R0003929,E002156
R0003930,E002157
R0003931,E002157
R0003932,E002158
R0003933,E002158
R0003934,E002159
R0003935,E002159
R0003936,E002160
R0003937,E002161
R0003938,E002162
R0003939,E002162
R0003940,E002163
R0003941,E002163
R0003942,E002163
R0003943,E002164
R0003944,E002164
R0003945,E002164
R0003946,E002165
R0003947,E002165
R0003948,E002166
R0003949,E002166
R0003950,E002167
R0003951,E002167
R0003952,E002168
R0003953,E002169
R0003954,E002170
R0003955,E002170
R0003956,E002171
R0003957,E002171
R0003958,E002172
R0003959,E002172
R0003960,E002173
R0003961,E002174
R0003962,E002175
R0003963,E002175
R0003964,E002176
R0003965,E002176
R0003966,E002177
R0003967,E002177
R0003968,E002178
R0003969,E002178
R0003970,E002178
R0003971,E002179
R0003972,E002179
R0003973,E002179
R0003974,E002179
R0003975,E002180
R0003976,E002181
R0003977,E002182
R0003978,E002182
R0003979,E002183
R0003980,E002183
R0003981,E002184
R0003982,E002185
R0003983,E002186
R0003984,E002187
R0003985,E002187
R0003986,E002188
R0003987,E002189
R0003988,E002189
R0003989,E002189
R0003990,E002189
R0003991,E002190
R0003992,E002191
R0003993,E002191
R0003994,E002192
R0003995,E002193
R0003996,E002194
R0003997,E002195
R0003998,E002195
R0003999,E002196
R0004000,E002196
R0004001,E002197
R0004002,E002197
R0004003,E002198
R0004004,E002198
R0004005,E002199
R0004006,E002200
R0004007,E002200
R0004008,E002201
R0004009,E002201
R0004010,E002202
R0004011,E002203
R0004012,E002203
R0004013,E002204
R0004014,E002205
R0004015,E002206
R0004016,E002207
R0004017,E002208
R0004018,E002208
R0004019,E002209
R0004020,E002209
R0004021,E002210
R0004022,E002210
R0004023,E002211
R0004024,E002211
R0004025,E002211
R0004026,E002211
R0004027,E002212
R0004028,E002212
R0004029,E002213
R0004030,E002213
R0004031,E002214
R0004032,E002215
R0004033,E002215
R0004034,E002216
R0004035,E002216
R0004036,E002217
R0004037,E002218
R0004038,E002218
R0004039,E002219
R0004040,E002219
R0004041,E002220
R0004042,E002220
R0004043,E002221
R0004044,E002222
R0004045,E002223
R0004046,E002224
R0004047,E002224
R0004048,E002225
R0004049,E002225
R0004050,E002226
R0004051,E002226
R0004052,E002227
R0004053,E002228
R0004054,E002228
R0004055,E002229
R0004056,E002230
R0004057,E002230
R0004058,E002230
R0004059,E002230
R0004060,E002231
R0004061,E002231
R0004062,E002232
R0004063,E002232
R0004064,E002233
R0004065,E002233
R0004066,E002233
R0004067,E002234
R0004068,E002235
R0004069,E002235
R0004070,E002236
R0004071,E002236
R0004072,E002237
R0004073,E002237
R0004074,E002238
R0004075,E002239
R0004076,E002239
R0004077,E002240
R0004078,E002240
R0004079,E002240
R0004080,E002240
R0004081,E002241
R0004082,E002241
R0004083,E002242
R0004084,E002242
R0004085,E002243
R0004086,E002243
R0004087,E002244
R0004088,E002244
R0004089,E002244
R0004090,E002245
R0004091,E002246
R0004092,E002246
R0004093,E002247
R0004094,E002248
R0004095,E002248
R0004096,E002249
R0004097,E002249
R0004098,E002250
R0004099,E002250
R0004100,E002251
R0004101,E002251
R0004102,E002251
R0004103,E002251
R0004104,E002252
R0004105,E002253
R0004106,E002253
R0004107,E002253
R0004108,E002253
R0004109,E002254
R0004110,E002255
R0004111,E002256
R0004112,E002256
R0004113,E002257
R0004114,E002257
R0004115,E002258
R0004116,E002258
R0004117,E002259
R0004118,E002259
R0004119,E002260
R0004120,E002261
R0004121,E002262
R0004122,E002262
R0004123,E002263
R0004124,E002264
R0004125,E002264
R0004126,E002265
R0004127,E002265
R0004128,E002266
R0004129,E002267
R0004130,E002267
R0004131,E002268
R0004132,E002268
R0004133,E002269
R0004134,E002269
R0004135,E002270
R0004136,E002270
R0004137,E002271
R0004138,E002272
R0004139,E002273
R0004140,E002273
R0004141,E002274
R0004142,E002274
R0004143,E002275
R0004144,E002275
R0004145,E002276
R0004146,E002276
R0004147,E002277
R0004148,E002277
R0004149,E002278
R0004150,E002278
R0004151,E002279
R0004152,E002279
R0004153,E002280
R0004154,E002281
R0004155,E002281
R0004156,E002282
R0004157,E002283
R0004158,E002283
R0004159,E002284
R0004160,E002284
R0004161,E002285
R0004162,E002285
R0004163,E002286
R0004164,E002287
R0004165,E002288
R0004166,E002289
R0004167,E002289
R0004168,E002290
R0004169,E002290
R0004170,E002291
R0004171,E002291
R0004172,E002291
R0004173,E002291
R0004174,E002292
R0004175,E002292
R0004176,E002293
R0004177,E002293
R0004178,E002294
R0004179,E002294
R0004180,E002295
R0004181,E002295
R0004182,E002296
R0004183,E002296
R0004184,E002297
R0004185,E002297
R0004186,E002297
R0004187,E002297
R0004188,E002298
R0004189,E002298
R0004190,E002299
R0004191,E002299
R0004192,E002300
R0004193,E002300
R0004194,E002300
R0004195,E002301
R0004196,E002301
R0004197,E002302
R0004198,E002302
R0004199,E002303
R0004200,E002303
R0004201,E002304
R0004202,E002304
R0004203,E002305
R0004204,E002306
R0004205,E002306
R0004206,E002307
R0004207,E002308
R0004208,E002309
R0004209,E002309
R0004210,E002310
R0004211,E002311
R0004212,E002311
R0004213,E002312
R0004214,E002312
R0004215,E002313
R0004216,E002313
R0004217,E002314
R0004218,E002314
R0004219,E002315
R0004220,E002315
R0004221,E002315
R0004222,E002316
R0004223,E002316
R0004224,E002316
R0004225,E002316
R0004226,E002317
R0004227,E002318
R0004228,E002318
R0004229,E002319
R0004230,E002319
R0004231,E002319
R0004232,E002319
R0004233,E002320
R0004234,E002321
R0004235,E002321
R0004236,E002322
R0004237,E002323
R0004238,E002323
R0004239,E002324
R0004240,E002324
R0004241,E002325
R0004242,E002326
R0004243,E002326
R0004244,E002326
R0004245,E002327
R0004246,E002328
R0004247,E002329
R0004248,E002330
R0004249,E002331
R0004250,E002331
R0004251,E002332
R0004252,E002332
R0004253,E002333
R0004254,E002333
R0004255,E002334
R0004256,E002334
R0004257,E002335
R0004258,E002336
R0004259,E002336
R0004260,E002337
R0004261,E002338
R0004262,E002338
R0004263,E002339
R0004264,E002340
R0004265,E002340
R0004266,E002341
R0004267,E002341
R0004268,E002341
R0004269,E002342
R0004270,E002342
R0004271,E002343
R0004272,E002343
R0004273,E002344
R0004274,E002344
R0004275,E002344
R0004276,E002345
R0004277,E002346
R0004278,E002346
R0004279,E002347
R0004280,E002347
R0004281,E002348
R0004282,E002348
R0004283,E002349
R0004284,E002349
R0004285,E002349
R0004286,E002350
R0004287,E002351
R0004288,E002351
R0004289,E002352
R0004290,E002352
R0004291,E002353
R0004292,E002353
R0004293,E002354
R0004294,E002354
R0004295,E002355
R0004296,E002355
R0004297,E002356
R0004298,E002357
R0004299,E002357
R0004300,E002358
R0004301,E002359
R0004302,E002360
R0004303,E002360
R0004304,E002361
R0004305,E002362
R0004306,E002362
R0004307,E002363
R0004308,E002364
R0004309,E002364
R0004310,E002365
R0004311,E002365
R0004312,E002366
R0004313,E002366
R0004314,E002367
R0004315,E002368
R0004316,E002368
R0004317,E002368
R0004318,E002369
R0004319,E002369
R0004320,E002369
R0004321,E002370
R0004322,E002371
R0004323,E002371
R0004324,E002371
R0004325,E002371
R0004326,E002372
R0004327,E002373
R0004328,E002373
R0004329,E002373
R0004330,E002374
R0004331,E002374
R0004332,E002374
R0004333,E002375
R0004334,E002375
R0004335,E002376
R0004336,E002376
R0004337,E002376
R0004338,E002377
R0004339,E002377
R0004340,E002378
R0004341,E002379
R0004342,E002379
R0004343,E002379
R0004344,E002380
R0004345,E002380
R0004346,E002381
R0004347,E002381
R0004348,E002381
R0004349,E002382
R0004350,E002382
R0004351,E002382
R0004352,E002382
R0004353,E002383
R0004354,E002383
R0004355,E002383
R0004356,E002383
R0004357,E002384
R0004358,E002385
R0004359,E002385
R0004360,E002386
R0004361,E002386
R0004362,E002387
R0004363,E002387
R0004364,E002387
R0004365,E002388
R0004366,E002388
R0004367,E002389
R0004368,E002389
R0004369,E002390
R0004370,E002390
R0004371,E002391
R0004372,E002391
R0004373,E002391
R0004374,E002392
R0004375,E002393
R0004376,E002393
R0004377,E002394
R0004378,E002394
R0004379,E002395
R0004380,E002395
R0004381,E002396
R0004382,E002396
R0004383,E002397
R0004384,E002398
R0004385,E002399
R0004386,E002399
R0004387,E002400
R0004388,E002401
R0004389,E002401
R0004390,E002401
R0004391,E002401
R0004392,E002402
R0004393,E002402
R0004394,E002403
R0004395,E002404
R0004396,E002404
R0004397,E002404
R0004398,E002404
R0004399,E002405
R0004400,E002405
R0004401,E002406
R0004402,E002407
R0004403,E002407
R0004404,E002407
R0004405,E002408
R0004406,E002409
R0004407,E002410
R0004408,E002410
R0004409,E002410
R0004410,E002410
R0004411,E002411
R0004412,E002411
R0004413,E002412
R0004414,E002412
R0004415,E002412
R0004416,E002413
R0004417,E002413
R0004418,E002414
R0004419,E002414
R0004420,E002414
R0004421,E002415
R0004422,E002415
R0004423,E002416
R0004424,E002416
R0004425,E002417
R0004426,E002417
R0004427,E002418
R0004428,E002419
R0004429,E002419
R0004430,E002419
R0004431,E002420
R0004432,E002421
R0004433,E002421
R0004434,E002421
R0004435,E002422
R0004436,E002422
R0004437,E002423
R0004438,E002423
R0004439,E002424
R0004440,E002424
R0004441,E002425
R0004442,E002425
R0004443,E002426
R0004444,E002426
R0004445,E002427
R0004446,E002428
R0004447,E002428
R0004448,E002429
R0004449,E002430
R0004450,E002430
R0004451,E002430
R0004452,E002431
R0004453,E002431
R0004454,E002432
R0004455,E002433
R0004456,E002434
R0004457,E002435
R0004458,E002436
R0004459,E002436
R0004460,E002437
R0004461,E002437
R0004462,E002438
R0004463,E002438
R0004464,E002439
R0004465,E002440
R0004466,E002441
R0004467,E002441
R0004468,E002441
R0004469,E002442
R0004470,E002442
R0004471,E002443
R0004472,E002443
R0004473,E002444
R0004474,E002444
R0004475,E002444
R0004476,E002445
R0004477,E002445
R0004478,E002446
R0004479,E002447
R0004480,E002448
R0004481,E002448
R0004482,E002449
R0004483,E002450
R0004484,E002450
R0004485,E002451
R0004486,E002451
R0004487,E002452
R0004488,E002452
R0004489,E002452
R0004490,E002453
R0004491,E002454
R0004492,E002455
R0004493,E002455
R0004494,E002456
R0004495,E002456
R0004496,E002457
R0004497,E002457
R0004498,E002458
R0004499,E002459
R0004500,E002460
R0004501,E002460
R0004502,E002461
R0004503,E002461
R0004504,E002461
R0004505,E002462
R0004506,E002462
R0004507,E002463
R0004508,E002464
R0004509,E002464
R0004510,E002465
R0004511,E002465
R0004512,E002466
R0004513,E002466
R0004514,E002466
R0004515,E002466
R0004516,E002467
R0004517,E002468
R0004518,E002468
R0004519,E002469
R0004520,E002469
R0004521,E002469
R0004522,E002469
R0004523,E002470
R0004524,E002471
R0004525,E002471
R0004526,E002472
R0004527,E002472
R0004528,E002473
R0004529,E002473
R0004530,E002473
R0004531,E002473
R0004532,E002474
R0004533,E002474
R0004534,E002475
R0004535,E002475
R0004536,E002476
R0004537,E002476
R0004538,E002477
R0004539,E002477
R0004540,E002477
R0004541,E002478
R0004542,E002478
R0004543,E002479
R0004544,E002480
R0004545,E002481
R0004546,E002481
R0004547,E002482
R0004548,E002482
R0004549,E002483
R0004550,E002484
R0004551,E002484
R0004552,E002484
R0004553,E002485
R0004554,E002485
R0004555,E002486
R0004556,E002487
R0004557,E002487
R0004558,E002487
R0004559,E002487
R0004560,E002488
R0004561,E002489
R0004562,E002489
R0004563,E002490
R0004564,E002490
R0004565,E002491
R0004566,E002492
R0004567,E002493
R0004568,E002493
R0004569,E002494
R0004570,E002494
R0004571,E002495
R0004572,E002496
R0004573,E002496
R0004574,E002496
R0004575,E002496
R0004576,E002497
R0004577,E002497
R0004578,E002497
R0004579,E002498
R0004580,E002499
R0004581,E002499
R0004582,E002499
R0004583,E002499
R0004584,E002500
R0004585,E002500
R0004586,E002500
R0004587,E002501
R0004588,E002501
R0004589,E002502
R0004590,E002502
R0004591,E002503
R0004592,E002504
R0004593,E002504
R0004594,E002505
R0004595,E002506
R0004596,E002507
R0004597,E002508
R0004598,E002508
R0004599,E002509
R0004600,E002510
R0004601,E002510
R0004602,E002511
R0004603,E002511
R0004604,E002512
R0004605,E002512
R0004606,E002513
R0004607,E002513
R0004608,E002514
R0004609,E002514
R0004610,E002515
R0004611,E002515
R0004612,E002516
R0004613,E002517
R0004614,E002517
R0004615,E002518
R0004616,E002518
R0004617,E002519
R0004618,E002519
R0004619,E002520
R0004620,E002521
R0004621,E002521
R0004622,E002521
R0004623,E002521
R0004624,E002522
R0004625,E002523
R0004626,E002523
R0004627,E002524
R0004628,E002524
R0004629,E002525
R0004630,E002526
R0004631,E002527
R0004632,E002527
R0004633,E002528
R0004634,E002528
R0004635,E002529
R0004636,E002529
R0004637,E002530
R0004638,E002530
R0004639,E002531
R0004640,E002531
R0004641,E002532
R0004642,E002532
R0004643,E002532
R0004644,E002533
R0004645,E002533
R0004646,E002533
R0004647,E002533
R0004648,E002534
R0004649,E002535
R0004650,E002535
R0004651,E002536
R0004652,E002536
R0004653,E002537
R0004654,E002538
R0004655,E002538
R0004656,E002539
R0004657,E002540
R0004658,E002540
R0004659,E002541
R0004660,E002541
