customer_id,monthly_income,bank_deposits,checking_balance,savings_balance,credit_card_limit,credit_card_balance,credit_utilization_ratio,business_lending,existing_monthly_debt_payment,total_deposit_balance,deposit_to_income_ratio
CUST05309,75114.66,1723780.47,219225.98,499788.38,283134.83,126934.89,0.448,157886.17,35609.87,2442794.83,2.71
CUST05310,39996.13,917597.1,125622.92,533566.13,85194.82,49853.42,0.585,133862.09,4306.68,1576786.15,3.285
CUST05311,130659.72,3124111.14,547722.48,1288236.96,136856.93,19564.2,0.143,311170.42,24601.62,4960070.58,3.163
CUST05312,39742.84,926170.15,184447.45,518587.58,145942.43,22529.96,0.154,40482.5,8176.37,1629205.18,3.416
CUST05313,31861.06,869474.79,104392.98,559706.73,127035.89,58997.26,0.464,308025.82,3652.51,1533574.5,4.011
CUST05314,61958.95,795854.73,104619.51,512688.74,128577.3,16179.91,0.126,176259.2,29716.35,1413162.98,1.901
CUST05315,97218.34,2895172.74,360687.78,800230.0,262767.64,60388.64,0.23,370281.77,53648.37,4056090.52,3.477
CUST05316,41007.27,554034.4,61796.72,284288.87,150320.73,45317.28,0.301,88726.23,5461.59,900119.99,1.829
CUST05317,74982.43,2527719.44,224792.32,1057047.52,116781.28,4080.76,0.035,121552.9,29532.82,3809559.28,4.234
CUST05318,129461.72,2225494.06,345405.48,773341.05,432799.78,131420.27,0.304,213612.91,18910.8,3344240.59,2.153
CUST05319,31202.88,367387.07,32009.92,93457.07,26562.1,4712.41,0.177,31351.22,8084.82,492854.06,1.316
CUST05320,72865.56,925683.11,95501.04,345529.81,275164.21,117790.57,0.428,669295.03,13024.4,1366713.96,
CUST05321,59210.15,1435725.47,160437.85,525968.77,84606.02,35405.67,0.418,115566.84,19141.19,2122132.09,2.987
CUST05322,144273.77,5356236.18,1004338.43,2129288.54,338946.64,6772.44,0.02,399204.31,34896.69,8489863.15,4.904
CUST05323,74957.43,1674429.91,199982.69,694500.36,125323.99,12482.35,0.1,1269427.3,7112.16,2568912.96,2.856
CUST05324,72865.56,885454.36,161701.63,308412.63,259223.46,53795.79,0.208,185668.45,20588.79,1355568.62,
CUST05325,72474.91,1945974.9,324150.04,1238527.9,164035.96,14627.92,0.089,91652.97,8850.16,3508652.84,4.034
CUST05326,125439.23,3453690.51,562775.38,1081787.25,500903.69,75678.73,0.151,27436.14,32702.02,5098253.14,3.387
CUST05327,139554.18,1597045.15,170754.94,644088.07,329604.37,35894.55,0.109,54737.6,42632.06,2411888.16,1.44
CUST05328,19697.86,510908.01,77181.63,180948.57,57997.5,36046.12,0.622,86864.86,7558.31,769038.21,3.253
CUST05329,136291.1,3265769.11,530030.49,1741395.34,361825.49,25632.01,0.071,139833.16,51130.5,5537194.94,3.386
CUST05330,41751.67,718869.92,130456.78,308830.66,80938.81,29695.27,0.367,389661.42,7386.54,1158157.36,2.312
CUST05331,74052.87,1454409.52,236599.96,537340.63,91787.43,36473.03,0.397,621338.61,50142.07,2228350.11,2.508
CUST05332,137629.48,1584651.22,178422.54,896196.06,316787.43,95801.33,0.302,431160.55,41410.93,2659269.82,1.61
CUST05333,60748.53,1485806.81,232740.16,608062.86,213175.5,75589.72,0.355,61580.14,31644.88,2326609.83,3.192
CUST05334,43968.54,934567.39,108780.04,370540.78,142945.57,12155.98,0.085,414503.21,8735.23,1413888.21,2.68
CUST05335,86995.29,1890963.55,171744.21,609812.02,304746.49,163089.23,0.535,41944.73,30935.12,2672519.78,2.56
CUST05336,105749.64,2445113.11,296051.3,671192.9,295001.08,31666.34,0.107,416758.56,71031.25,3412357.31,2.689
CUST05337,58188.37,927916.3,135717.92,582214.26,107261.69,2970.82,0.028,350645.85,17832.48,1645848.48,2.357
CUST05338,170672.32,2773972.79,257291.03,1532389.5,326517.07,15792.59,0.048,48704.0,32131.64,4563653.32,2.228
CUST05339,96610.03,2398998.75,242453.3,1238218.0,206730.62,36609.83,0.177,6989081.58,54846.13,3879670.05,3.347
CUST05340,26291.03,518196.79,35638.03,302681.61,59314.7,454.97,0.008,88029.87,2793.09,856516.43,2.715
CUST05341,47091.87,1102903.03,143279.46,574648.03,43175.18,4703.64,0.109,17512.14,18920.67,1820830.52,3.222
CUST05342,101494.08,1491730.23,110674.69,653551.91,302064.27,96530.25,0.32,344545.21,10042.89,2255956.83,1.852
CUST05343,118691.95,2386879.16,441139.0,1430795.51,204987.82,95936.7,0.468,1489777.57,20042.48,4258813.67,2.99
CUST05344,40427.31,925500.28,49401.32,245788.68,40270.34,14511.44,0.36,286231.59,14183.16,1220690.28,2.516
CUST05345,36547.27,774585.91,54455.97,308270.67,149791.15,7182.53,0.048,193113.77,10771.5,1137312.55,2.593
CUST05346,61943.51,1341644.23,105298.48,719539.59,265793.31,119850.78,0.451,25054.65,40182.17,2166482.3,2.915
CUST05347,99623.56,2695053.66,125622.45,1689221.73,304834.46,99649.19,0.327,45549.83,53224.27,4509897.84,3.772
CUST05348,265332.14,5747867.19,553711.38,2144025.57,1035840.54,236068.58,0.228,41259.17,130184.26,8445604.14,2.653
CUST05349,53010.46,532316.26,104919.2,225000.88,112279.85,11253.75,0.1,119292.81,23059.16,862236.34,1.355
CUST05350,40842.6,479217.83,65084.73,246529.6,143136.97,53859.64,0.376,304151.5,6740.88,790832.16,1.614
CUST05351,35725.39,1222509.47,53373.74,413511.38,105765.41,54122.1,0.512,220315.97,12749.6,1689394.59,3.941
CUST05352,54195.08,1652687.44,113016.33,733342.34,69788.79,11418.45,0.164,782314.52,9673.88,2499046.11,3.843
CUST05353,166847.94,1826138.41,270732.01,803526.94,566252.62,126464.55,0.223,247473.57,13889.14,2900397.36,1.449
CUST05354,123335.88,3049547.66,570223.34,1875502.2,157450.92,27418.58,0.174,70249.91,40643.47,5495273.2,3.713
CUST05355,58641.51,893916.13,97007.51,283424.78,241705.46,26928.65,0.111,44110.71,12345.54,1274348.42,1.811
CUST05356,61551.63,749744.83,134152.39,188217.83,160612.1,66854.6,0.416,115426.97,6411.86,1072115.05,1.452
CUST05357,71330.85,1086776.64,210566.8,298234.19,135131.95,4055.42,0.03,291328.68,16210.06,1595577.63,1.864
CUST05358,72958.16,1258474.69,59234.02,626506.36,129304.11,60663.88,0.469,162618.91,9549.17,1944215.07,2.221
CUST05359,68529.89,1135183.19,55779.71,366547.79,116727.66,23142.52,0.198,79940.24,15815.86,1557510.69,1.894
CUST05360,76450.88,1639476.48,117989.29,622671.8,92983.35,22827.03,0.245,477081.58,4812.47,2380137.57,2.594
CUST05361,77388.14,1545426.03,130942.61,998432.91,119727.54,4495.15,0.038,43616.68,14540.69,2674801.55,2.88
CUST05362,44315.03,1294580.5,171608.5,825830.7,84855.16,45372.76,0.535,53198.58,19912.81,2292019.7,4.31
CUST05363,102014.58,3319572.3,436840.0,1514635.78,189519.54,60662.03,0.32,561630.48,12468.08,5271048.08,4.306
CUST05364,111901.07,2018859.8,252936.43,652560.62,302833.84,21802.71,0.072,80961.89,56224.14,2924356.85,2.178
CUST05365,214658.82,3555014.82,389164.22,1109297.53,178458.9,45511.14,0.255,630731.54,67074.98,5053476.57,1.962
CUST05366,106107.67,2911085.86,206165.6,869772.64,347111.81,113185.25,0.326,33733.43,13389.26,3987024.1,3.131
CUST05367,49435.31,476222.66,80964.77,283295.52,97508.02,22695.19,0.233,180306.29,22326.05,840482.95,1.417
CUST05368,185281.34,4312843.76,760872.41,1457246.57,706655.03,113012.01,0.16,339956.83,15692.34,6530962.74,2.937
CUST05369,208555.74,7342791.18,1043344.4,3004594.5,501897.21,34026.82,0.068,540387.23,78123.81,11390730.08,4.551
CUST05370,35955.39,807246.98,140257.13,517368.4,35713.19,5243.5,0.147,202585.54,4053.38,1464872.51,3.395
CUST05371,160879.22,5282687.25,386863.0,2491432.64,338613.84,54369.6,0.161,117058.87,55754.79,8160982.89,4.227
CUST05372,99089.44,1530383.96,160472.22,750034.44,261138.28,65262.55,0.25,50180.63,15829.77,2440890.62,2.053
CUST05373,30599.56,272570.23,13526.44,104285.75,90541.2,18134.08,0.2,124216.47,6934.28,390382.42,1.063
CUST05374,52731.53,1281423.98,97162.94,480104.85,43626.52,11246.94,0.258,155964.0,7587.22,1858691.77,2.937
CUST05375,75887.82,2048887.54,399643.06,682807.3,292580.34,130033.41,0.444,64050.38,14679.82,3131337.9,3.439
CUST05376,152806.83,3447080.84,564278.53,1962907.65,123275.5,22345.05,0.181,151363.07,69301.89,5974267.02,3.258
CUST05377,65645.05,2819891.5,317965.45,1394559.54,282964.96,80474.75,0.284,162407.18,22341.06,4532416.49,5.754
CUST05378,105248.63,2802445.51,364095.28,1274033.95,311726.32,22154.56,0.071,165959.01,25912.51,4440574.74,3.516
CUST05379,61118.69,1320053.75,232170.17,617430.1,59727.38,12609.74,0.211,151560.55,21118.85,2169654.02,2.958
CUST05380,135313.38,2527238.38,353723.96,915599.55,406320.22,19365.71,0.048,334760.73,29108.11,3796561.89,2.338
CUST05381,45527.04,554229.55,63426.91,215681.64,37287.82,5970.82,0.16,24752.3,14778.49,833338.1,1.525
CUST05382,106831.58,1872186.24,194851.65,1067750.09,451758.82,221227.33,0.49,486092.33,24421.16,3134787.98,2.445
CUST05383,121023.22,2197030.22,115992.94,705642.87,143751.01,31196.88,0.217,3110348.97,37166.83,3018666.03,2.079
CUST05384,79834.84,2589693.37,254990.99,1507494.4,120124.01,52859.4,0.44,187114.62,21174.44,4352178.76,4.543
CUST05385,140416.62,2586384.31,402130.4,930649.21,439980.49,273444.67,0.621,107389.15,38903.63,3919163.92,2.326
CUST05386,92729.2,3873126.23,219169.76,1979282.07,142890.06,10503.95,0.074,694497.29,10795.07,6071578.06,5.456
CUST05387,116898.98,3541077.13,257701.83,1101159.22,96128.63,16335.0,0.17,190288.12,8588.03,4899938.18,3.493
CUST05388,86447.74,2098050.19,375991.22,891951.28,202449.8,46885.51,0.232,78898.8,24402.92,3365992.69,3.245
CUST05389,50200.88,1533626.46,105156.85,576189.12,209007.58,32816.85,0.157,178915.12,21592.72,2214972.43,3.677
CUST05390,121679.72,2624025.18,455787.29,866183.95,510272.16,226208.01,0.443,67286.43,43571.86,3945996.42,2.702
CUST05391,54421.68,1037309.65,97225.17,414562.46,186582.12,46219.2,0.248,101876.73,12481.05,1549097.28,2.372
CUST05392,95622.59,3197699.17,172167.77,1085131.47,159674.85,25481.83,0.16,67632.93,36275.29,4454998.41,3.882
CUST05393,63807.97,1522867.5,106810.0,832726.79,76812.77,37193.15,0.484,66944.21,27112.97,2462404.29,3.216
CUST05394,93522.94,1688666.07,154088.17,541821.96,364192.41,47374.08,0.13,149952.28,2063.18,2384576.2,2.125
CUST05395,54893.23,2093736.32,115352.65,1246794.77,239968.99,145123.25,0.605,516452.21,24106.62,3455883.74,5.246
CUST05396,144091.64,6443485.77,1098566.35,3075582.18,291451.93,17050.46,0.059,302692.27,54947.59,10617634.3,6.141
CUST05397,72865.56,1354731.32,249813.37,432625.45,154989.13,64956.58,0.419,138756.82,31211.58,2037170.14,
CUST05398,101028.58,3579348.32,149435.02,1228147.94,303687.16,16406.53,0.054,93970.34,61965.44,4956931.28,4.089
CUST05399,89165.04,1584991.57,253265.9,644707.92,323943.6,113514.36,0.35,164197.39,41469.37,2482965.39,2.321
CUST05400,47492.12,1206012.69,129906.78,458520.35,160361.39,39104.84,0.244,96573.42,6509.42,1794439.82,3.149
CUST05401,58021.45,650946.73,111333.97,248548.95,168032.94,18929.98,0.113,219330.32,9101.19,1010829.65,1.452
CUST05402,40509.61,622276.11,78365.71,336474.72,107997.49,34931.91,0.323,116447.34,15551.21,1037116.54,2.133
CUST05403,93193.31,2007652.87,299729.07,616532.52,343326.2,67797.11,0.197,38854.63,24883.96,2923914.46,2.615
CUST05404,34434.04,836368.37,123411.19,412850.67,86269.1,18010.65,0.209,189729.93,3626.52,1372630.23,3.322
CUST05405,52335.27,934826.91,84586.56,454557.53,47614.01,6094.16,0.128,118351.09,21356.6,1473971.0,2.347
CUST05406,67021.51,1908733.93,216742.89,1103808.19,292001.22,206111.99,0.706,115930.81,10461.48,3229285.01,4.015
CUST05407,35605.48,708975.3,133361.01,330223.29,95826.71,27115.23,0.283,173584.13,7390.51,1172559.6,2.744
CUST05408,29197.15,978881.88,161915.13,291469.21,31973.95,6967.32,0.218,163609.46,5303.27,1432266.22,4.088
CUST05409,115817.5,3280113.01,132736.94,1448856.47,367717.2,97093.88,0.264,53520.58,30604.04,4861706.42,3.498
CUST05410,105774.24,1869423.19,76026.75,730877.8,461199.92,27505.54,0.06,336675.55,39833.86,2676327.74,2.109
CUST05411,56091.42,957328.78,136613.16,462095.6,245794.74,134875.66,0.549,40415.85,11573.38,1556037.54,2.312
CUST05412,76477.02,1119869.85,48022.27,559837.36,210741.53,44330.19,0.21,958293.31,43827.25,1727729.48,1.883
CUST05413,125571.35,2710586.74,391185.41,1264539.06,166849.17,7018.54,0.042,50586.02,51021.08,4366311.21,2.898
CUST05414,47349.49,1807801.49,150546.44,671489.61,59613.3,26615.21,0.446,424849.43,12295.92,2629837.54,4.628
CUST05415,151938.58,3927096.78,200482.07,1613193.21,164979.99,9524.88,0.058,100442.58,17193.43,5740772.06,3.149
CUST05416,53582.55,1342285.77,70452.37,394049.6,72483.87,20805.36,0.287,101618.14,10226.42,1806787.74,2.81
CUST05417,67009.17,1287159.61,211481.9,523127.55,266968.5,138904.77,0.52,97735.23,9176.09,2021769.06,2.514
CUST05418,48180.92,795439.48,157300.49,410884.31,78051.33,22484.41,0.288,247889.66,15617.77,1363624.28,2.359
CUST05419,98744.08,2470127.37,298030.83,987678.14,370629.41,39380.14,0.106,289332.41,38979.6,3755836.34,3.17
CUST05420,73708.05,3380770.14,438518.13,933788.53,121476.04,6312.49,0.052,100746.16,13305.16,4753076.8,5.374
CUST05421,57917.13,880683.19,153231.1,419023.74,214320.11,42390.44,0.198,173958.59,12248.71,1452938.03,2.091
CUST05422,52353.57,725404.16,136685.13,438909.35,196008.46,6792.86,0.035,114294.71,21608.45,1300998.64,2.071
CUST05423,82454.53,1431997.77,234671.13,874784.33,273459.41,28176.18,0.103,673596.37,11117.41,2541453.23,2.569
CUST05424,36507.46,755317.46,142273.86,453252.54,35996.17,4179.72,0.116,28589.04,10061.82,1350843.86,3.083
CUST05425,62852.74,888386.57,60025.19,269499.58,220451.78,70947.74,0.322,41377.89,24202.29,1217911.34,1.615
CUST05426,34554.08,779710.98,59677.35,405228.27,150464.14,4165.87,0.028,110347.58,16420.48,1244616.6,3.002
CUST05427,81649.3,1344310.24,253589.47,620273.81,279868.63,82624.6,0.295,98310.67,15656.02,2218173.52,2.264
CUST05428,65473.01,2033313.7,120102.41,1092257.99,165728.27,89843.0,0.542,802655.91,10494.19,3245674.1,4.131
CUST05429,209993.58,4773610.93,871761.73,2950789.29,198718.51,41316.89,0.208,40121.95,125300.87,8596161.95,3.411
CUST05430,40186.82,910983.39,51220.25,479619.82,98269.78,49512.76,0.504,753019.77,13096.55,1441823.46,2.99
CUST05431,38557.59,782435.87,121737.05,266355.53,114467.97,29714.49,0.26,187104.09,13360.96,1170528.45,2.53
CUST05432,126166.68,3351551.49,479002.81,840969.39,433925.31,69274.35,0.16,66100.74,9112.28,4671523.69,3.086
CUST05433,53601.67,1602586.93,238319.99,670547.13,168982.13,99900.36,0.591,249375.86,15330.38,2511454.05,3.905
CUST05434,77542.54,2678086.76,268259.83,1638122.87,200938.02,67806.11,0.337,118557.13,30609.92,4584469.46,4.927
CUST05435,147391.93,1757098.47,248539.51,1057104.14,332636.66,113292.32,0.341,103055.31,50389.28,3062742.12,1.732
CUST05436,97085.02,2227929.82,384491.57,785145.54,203578.49,45065.1,0.221,271607.98,27230.09,3397566.93,2.916
CUST05437,115618.34,4139516.89,773537.35,2290694.65,393296.52,15183.43,0.039,903999.77,26838.29,7203748.89,5.192
CUST05438,69010.9,2511563.33,107950.24,813208.87,249445.98,24394.04,0.098,335964.39,18750.57,3432722.44,4.145
CUST05439,72865.56,2047327.31,183373.88,711830.56,322092.82,2673.85,0.008,54099.01,946.71,2942531.75,
CUST05440,96926.66,1394667.27,116271.24,579775.35,212190.72,11729.22,0.055,1145900.55,46221.16,2090713.86,1.798
CUST05441,84239.02,4061532.84,253694.05,2049283.04,358001.4,38093.59,0.106,58750.47,43703.91,6364509.93,6.296
CUST05442,111157.01,3907538.83,738688.78,1947943.52,275943.1,31222.17,0.113,1215861.0,41422.45,6594171.13,4.944
CUST05443,59087.1,762886.09,127461.79,248316.53,81421.79,41532.61,0.51,1592866.41,16916.27,1138664.41,1.606
CUST05444,149279.19,1771730.46,335056.98,767740.07,662149.39,151017.21,0.228,72350.65,28904.02,2874527.51,1.605
CUST05445,98951.97,1270264.82,65912.72,327229.1,139076.25,42978.47,0.309,68041.88,42890.67,1663406.64,1.401
CUST05446,48655.03,630386.0,87781.48,189722.94,162771.79,10326.97,0.063,213935.21,6001.5,907890.42,1.555
CUST05447,58503.01,1351622.94,97000.64,749802.09,110161.93,15395.01,0.14,709543.89,23620.25,2198425.67,3.131
CUST05448,125918.13,1694952.28,225156.07,952248.6,520814.11,303341.43,0.582,145210.42,22468.58,2872356.95,1.901
CUST05449,77562.95,1282876.65,124778.14,795919.05,247126.4,55159.09,0.223,183290.33,46165.46,2203573.84,2.368
CUST05450,51154.22,1387726.87,247355.16,427305.53,56300.55,10866.29,0.193,113481.52,19484.37,2062387.56,3.36
CUST05451,32516.53,1135499.02,160754.83,320440.64,56595.49,3069.62,0.054,61137.23,10236.97,1616694.49,4.143
CUST05452,167585.0,4080511.35,639971.4,1316539.77,430657.97,129609.76,0.301,90325.06,14885.26,6037022.52,3.002
CUST05453,60227.52,584839.65,115254.68,153456.4,195947.87,40321.37,0.206,135989.76,37670.27,853550.73,1.181
CUST05454,56853.3,1520474.07,221767.04,554938.48,122100.65,48142.33,0.394,281728.18,7805.67,2297179.59,3.367
CUST05455,62844.16,1375021.78,94856.27,692425.97,260648.04,42849.97,0.164,123085.21,20364.3,2162304.02,2.867
CUST05456,243506.14,4570265.66,302240.68,1371481.97,639568.13,18839.33,0.029,110085.51,34999.4,6243988.31,2.137
CUST05457,234509.43,10198912.69,1195846.13,3404071.38,905262.51,135559.58,0.15,216023.82,56811.68,14798830.2,5.259
CUST05458,122379.29,3238800.82,431431.79,1434470.21,444057.34,49353.86,0.111,61428.11,23492.97,5104702.82,3.476
CUST05459,49928.23,1790470.68,256917.43,1062633.08,59581.93,11712.02,0.197,33738.87,8116.83,3110021.19,5.191
CUST05460,70899.82,1246581.19,140808.66,688342.79,217324.85,48903.39,0.225,36406.65,28869.3,2075732.64,2.44
CUST05461,81999.71,2920502.55,535561.12,1463369.0,333292.55,23246.04,0.07,41134.05,8424.1,4919432.67,4.999
CUST05462,116205.43,3192934.73,616014.9,1991159.99,246569.18,65994.43,0.268,150862.09,12179.61,5800109.62,4.159
CUST05463,213807.96,4913319.87,255212.15,2323340.0,724928.93,285565.0,0.394,89740.09,109076.41,7491872.02,2.92
CUST05464,104597.89,2742707.75,516655.09,1329658.41,422291.42,178008.07,0.422,45961.02,38718.61,4589021.25,3.656
CUST05465,81090.98,1506926.6,280225.04,966453.66,96372.15,11123.72,0.115,63116.15,3925.81,2753605.3,2.83
CUST05466,215574.64,4783175.98,350017.59,1929263.18,832945.72,340150.87,0.408,1003232.59,58055.08,7062456.75,2.73
CUST05467,113102.28,2615665.12,165942.33,1079269.33,210382.57,91244.63,0.434,285611.58,41473.65,3860876.78,2.845
CUST05468,36561.27,452891.52,64164.2,292784.58,74520.14,26400.62,0.354,20323.28,6778.27,809840.3,1.846
CUST05469,78902.91,2227621.15,205300.17,1304277.29,255697.02,26368.96,0.103,45577.91,44700.37,3737198.61,3.947
CUST05470,45186.03,1070009.77,50944.66,585359.74,36570.19,15412.94,0.421,185093.6,11591.2,1706314.17,3.147
CUST05471,71593.78,1480393.73,180239.71,927390.63,279408.57,23016.33,0.082,318519.06,44664.02,2588024.07,3.012
CUST05472,108625.75,4723740.43,743816.63,2417987.23,397207.72,62313.43,0.157,90755.42,31850.12,7885544.29,6.049
CUST05473,33261.56,578678.47,84263.21,158135.93,74985.95,39875.05,0.532,101124.71,4393.69,821077.61,2.057
CUST05474,43700.0,1626134.52,95504.88,745003.3,170123.16,26222.43,0.154,247417.21,9299.67,2466642.7,4.704
CUST05475,104519.36,3324436.73,367874.18,1061998.31,365694.67,96422.2,0.264,1081215.39,5690.1,4754309.22,3.791
CUST05476,61380.3,2258545.62,282830.86,590981.8,211191.73,12540.01,0.059,121306.59,17613.8,3132358.28,4.253
CUST05477,201280.07,4222088.11,568742.69,2696485.85,468741.31,92869.68,0.198,150487.32,109518.0,7487316.65,3.1
CUST05478,54882.64,1593251.11,305132.04,860866.94,73950.13,12789.46,0.173,94909.05,19525.82,2759250.09,4.19
CUST05479,124339.53,1996370.99,245788.19,1115529.54,530857.69,219795.13,0.414,185796.09,10042.58,3357688.72,2.25
CUST05480,90318.8,1151399.59,134023.46,652016.15,234782.5,57834.67,0.246,102343.79,26655.63,1937439.2,1.788
CUST05481,25326.65,275750.19,14999.06,174820.52,38439.18,2342.59,0.061,116415.38,5332.17,465569.77,1.532
CUST05482,56573.24,1492165.28,192305.7,631013.08,198408.94,43289.73,0.218,569430.94,11154.7,2315484.06,3.411
CUST05483,58939.45,660217.25,27512.02,185813.32,238098.77,60333.38,0.253,12768.77,5993.19,873542.59,1.235
CUST05484,45316.63,1313356.73,102124.05,699502.53,192782.65,33935.09,0.176,97120.91,6643.67,2114983.31,3.889
CUST05485,82995.79,2350174.9,141731.07,1231034.76,348186.33,39548.68,0.114,1961009.86,48218.51,3722940.73,3.738
CUST05486,173836.41,5966668.93,807014.97,2116950.93,226909.85,37130.29,0.164,12026.51,66287.81,8890634.83,4.262
CUST05487,126487.12,2703316.87,120756.92,1293780.43,101267.17,16592.02,0.164,529576.66,30680.05,4117854.22,2.713
CUST05488,81607.83,2022560.34,367690.84,654211.63,113070.49,65113.66,0.576,120237.35,28023.95,3044462.81,3.109
CUST05489,64102.92,1613766.16,161868.94,581829.81,269664.84,81208.88,0.301,133189.6,5646.33,2357464.91,3.065
CUST05490,137419.1,1472673.99,150504.36,583169.25,584724.75,202710.05,0.347,216784.41,28771.04,2206347.6,1.338
CUST05491,117964.78,1507858.21,299056.95,493429.89,376887.82,134192.44,0.356,183618.47,55101.81,2300345.05,1.625
CUST05492,56935.75,684324.22,92725.43,353454.91,217561.37,11680.95,0.054,64650.92,9199.44,1130504.56,1.655
CUST05493,102038.4,1299677.53,202061.79,376287.26,346072.44,33911.51,0.098,31664.69,21774.84,1878026.58,1.534
CUST05494,153112.08,3613411.14,528786.37,2056904.59,337601.35,101412.1,0.3,44650.98,23237.27,6199102.1,3.374
CUST05495,115200.87,2932187.59,467201.37,1339511.01,183806.82,56135.02,0.305,1202368.07,44989.51,4738899.97,3.428
CUST05496,60977.69,2215611.7,157355.61,664574.73,49419.39,13006.7,0.263,122646.9,22126.34,3037542.04,4.151
CUST05497,30591.63,1354635.84,202592.82,759702.99,47480.02,1040.74,0.022,32305.47,2813.6,2316931.65,6.311
CUST05498,207119.63,7333739.27,1081635.67,2275436.87,572856.77,137946.56,0.241,214194.87,29659.09,10690811.81,4.301
CUST05499,33844.59,692646.88,53146.19,431864.61,146610.95,23501.94,0.16,116288.6,3421.83,1177657.68,2.9
CUST05500,131608.04,2658236.27,499450.38,1509844.17,412670.84,10419.33,0.025,95000.49,47497.53,4667530.82,2.955
CUST05501,64007.21,2295921.92,285598.94,1119037.93,188960.44,48684.27,0.258,189996.38,14216.92,3700558.79,4.818
CUST05502,32903.34,797336.31,37568.85,296944.0,50155.64,10987.39,0.219,39612.73,12346.02,1131849.16,2.867
CUST05503,55570.88,653123.0,58596.21,226024.38,201161.11,78564.78,0.391,204903.17,6749.23,937743.59,1.406
CUST05504,120331.26,2493446.49,285456.61,1271748.06,176200.69,49779.51,0.283,93625.92,36707.78,4050651.16,2.805
CUST05505,209533.36,3547326.76,547164.03,1428851.61,599274.3,177862.51,0.297,285028.26,17050.95,5523342.4,2.197
CUST05506,51246.83,816974.05,84502.36,460341.08,210743.32,25247.24,0.12,27261.63,15984.98,1361817.49,2.214
CUST05507,81028.12,1642188.12,232108.32,812818.62,362226.76,61319.9,0.169,141304.88,15998.9,2687115.06,2.764
CUST05508,79211.08,863889.52,105065.81,504120.58,268613.9,13804.86,0.051,126993.87,12969.23,1473075.91,1.55
CUST05509,61231.78,2269927.76,197778.14,1040379.44,68444.04,9071.7,0.133,506214.06,29278.46,3508085.34,4.774
CUST05510,110083.26,1531335.83,182567.02,759098.97,250374.04,20456.37,0.082,54986.61,24233.97,2473001.82,1.872
CUST05511,51851.11,1259564.29,123963.02,640681.11,125969.65,34662.58,0.275,143411.08,6657.84,2024208.42,3.253
CUST05512,134098.09,2111156.49,390014.4,1310473.76,562601.62,207875.86,0.369,1238724.97,36560.21,3811644.65,2.369
CUST05513,57243.57,653483.8,127563.08,360183.15,92557.9,47658.82,0.515,58725.32,25827.97,1141230.03,1.661
CUST05514,104863.59,1946783.03,274899.66,1119016.34,239821.08,79777.52,0.333,203160.04,16009.25,3340699.03,2.655
CUST05515,81569.89,2014473.11,92123.23,655831.93,279917.06,126700.11,0.453,192266.14,17395.19,2762428.27,2.822
CUST05516,33563.21,404543.21,23685.5,158330.25,40332.9,2146.86,0.053,497645.84,12821.1,586558.96,1.456
CUST05517,24145.29,517728.57,42249.54,253478.37,43415.84,9093.31,0.209,165447.83,5756.45,813456.48,2.808
CUST05518,72865.56,2249811.31,164672.52,1078737.12,101107.76,13400.05,0.133,118655.59,9585.89,3493220.95,
CUST05519,105769.95,2458160.4,418236.66,870312.93,422258.86,210582.5,0.499,252579.1,58691.1,3746709.99,2.952
CUST05520,98366.07,3508652.19,141187.65,1868185.37,95419.76,7764.66,0.081,317414.29,22992.29,5518025.21,4.675
CUST05521,121494.92,5108624.23,455524.82,2967383.51,509744.65,313113.62,0.614,69851.47,16402.58,8531532.56,5.852
CUST05522,57059.97,1217377.93,152840.24,594675.73,224926.59,16710.3,0.074,108246.99,25578.15,1964893.9,2.87
CUST05523,61592.57,1816603.36,350781.41,815726.34,172772.73,59939.26,0.347,39231.1,16616.12,2983111.11,4.036
CUST05524,27249.34,422426.78,38645.61,236893.22,96988.75,54682.5,0.564,368389.75,7602.06,697965.61,2.135
CUST05525,89056.57,2588830.26,344916.29,1196393.03,148682.44,32346.84,0.218,50207.11,13454.12,4130139.58,3.865
CUST05526,93162.3,1536082.49,154917.49,735845.86,235717.39,137476.39,0.583,187696.65,17264.12,2426845.84,2.171
CUST05527,102077.06,3764050.27,579277.49,1530392.7,293196.07,112963.93,0.385,44375.0,24167.15,5873720.46,4.795
CUST05528,45273.01,542502.25,95336.24,291568.09,189337.95,40517.52,0.214,614526.28,14663.79,929406.58,1.711
CUST05529,78615.47,2040623.08,144624.72,1179374.78,268947.37,207462.48,0.771,47085.07,13133.29,3364622.58,3.567
CUST05530,75448.22,2309291.82,275490.79,1439297.58,251009.08,38341.19,0.153,1744937.87,8669.44,4024080.19,4.445
CUST05531,123482.08,3519805.21,367151.76,1359915.08,443032.15,165709.25,0.374,1640473.36,69757.43,5246872.05,3.541
CUST05532,72975.26,1321627.7,204473.85,643956.92,109612.58,2793.31,0.025,1127233.89,35469.5,2170058.47,2.478
CUST05533,21410.79,486602.41,77744.64,314660.08,27988.27,4542.81,0.162,110914.94,2883.03,879007.13,3.421
CUST05534,49725.05,1409442.25,136667.69,449469.97,127960.64,30100.68,0.235,77118.47,11899.88,1995579.91,3.344
CUST05535,117880.65,1439503.43,209219.92,863261.0,395436.85,99759.5,0.252,569907.91,53479.83,2511984.35,1.776
